sentence,label,source
"In addition, patients with complications were more than twice as likely to have their chemotherapy delayed for more than 120 days after diagnosis or two months after surgery, which is considered the appropriate timeframe for receiving chemotherapy.",1,press_release
"Pregnancies complicated by hyperemesis gravidarum in the second trimester of pregnancy are at a much higher risk of associated placental dysfunction disorders such as placental abruption and small for gestational age babies (SGA), finds a new study published today (30 January) in BJOG: An International Journal of Obstetrics and Gynaecology.",1,press_release
A study by researchers at Brigham and Women's Hospital (BWH) found that brachytherapy treatment was associated with better cause-specific survival and overall survival in women with cervical cancer.,1,press_release
The results of the current pilot study suggest the promise of AIM-FBCR in reducing FCR in survivors of breast cancer.,1,pubmed
"Greater access to features of high-quality primary care -- comprehensiveness, patient-centeredness and extended office hours -- is associated with lower mortality, according to a new national UC Davis study.",1,press_release
"These findings are important given the high prevalence of overweight and obesity worldwide, and suggest that preventing women of reproductive age from becoming overweight or obese is important to the health of their children.",1,press_release
"Flexible ureteroscopy has proven to be the most successful treatment option, and can avoid the need for more invasive procedures.",1,pubmed
"While awareness campaigns may be getting women to go to the hospital more quickly during a heart-attack, a new look at hospital data shows women have longer hospital stays and are more likely than men to die in the hospital after a heart attack.",1,press_release
"The relationship between executive dysfunction and post-stroke mortality: a population-based cohort study doi 10.1136/bmjopen-2011-000458 A simple drawing test can predict the long-term risk of dying after a first stroke among older men, finds research published in the online journal BMJ Open.",1,press_release
Drawing test can predict subsequent stroke death in older men,1,press_release
Middle-aged athletes at low risk for sudden cardiac arrest while exercising,1,press_release
"However, a new UC San  Francisco (UCSF) study shows that hospital readmissions rates for children are  not necessarily meaningful measures of the quality of their care.",1,press_release
"based study has found that patients with glioblastoma who died in 2010, after the Food and Drug Administration (FDA) approval of bevacizumab, had lived significantly longer than patients who died of the disease in 2008, prior to the conditional approval of the drug for the treatment of the deadly brain cancer.",1,press_release
Weight loss clinic drop out rates are a huge barrier to treating obesity,1,press_release
PDS and NACT plus IDS achieved comparable results in terms of progression-free and OS in patients with advanced EOC.,1,pubmed
"The study published today in Epilepsia, a journal of the International League Against Epilepsy (ILAE), reports that patients with epilepsy were nearly 8 times more likely to develop schizophrenia and those with schizophrenia were close to 6 times more likely to develop epilepsy.",1,press_release
